"Istituzione","Contratto","Categoria","Stipendio","Ria","Tredicesima","Straordinario","Indennità Fisse","Altre Accessorie"
"C3340","RALN","CD","24833","1212","2201","220","3105","383"
"C3870","RALN","CD","23804","0","1984","0","593","891"
"C3871","RALN","CD","24012","260","2538","525","6276","3014"
"C3872","RALN","CD","23292","216","2004","623","1606","3423"
"C3873","RALN","CD","25661","521","2198","0","12344","2422"
"C8291","RALN","CD","26510","0","2225","0","20821","0"
"C3875","RALN","CD","22579","0","2847","0","14547","1525"
"C3876","RALN","CD","23215","204","2460","146","8583","1016"
"C8278","RALN","CD","22008","119","1858","0","10848","318"
"C3877","RALN","CD","24074","145","2844","283","13148","1962"
"C3879","RALN","CD","24206","134","2667","17","10189","1462"
"C3880","RALN","CD","22204","288","2828","0","15555","0"
"C3882","RALN","CD","27885","0","3484","0","18839","134"
"C3884","RALN","CD","23791","0","1998","0","802","13195"
"C3885","RALN","CD","24601","317","2347","297","4324","1257"
"C3886","RALN","CD","22941","126","2171","157","4436","2571"
"C3889","RALN","CD","25987","284","2189","628","6717","792"
"C12274","RALN","CD","24065","295","2049","0","10869","430"
"C3893","RALN","CD","24052","2","2535","144","8822","718"
"C3894","RALN","CD","26383","513","2245","303","8320","321"
"C3895","RALN","CD","26488","298","2248","65","6710","466"
"C3896","RALN","CD","23273","85","1969","90","9338","0"
"C3898","RALN","CD","24338","597","2490","0","7082","0"
"C3899","RALN","CD","23495","292","2103","650","3732","1566"
"C3900","RALN","CD","25378","569","2178","0","6590","0"
"C3901","RALN","CD","22926","221","1943","268","7651","1539"
"C3903","RALN","CD","21167","0","1777","0","6382","0"
"C3905","RALN","CD","23712","80","2534","1290","8989","644"
"C3906","RALN","CD","23403","94","2396","850","6032","384"
"C3907","RALN","CD","23548","315","2003","0","8995","852"
"C3908","RALN","CD","25769","335","2176","623","9130","1431"
"C3909","RALN","CD","23746","606","2331","678","4957","4148"
"C3910","RALN","CD","24012","249","2037","964","4583","1393"
"C3912","RALN","CD","24358","190","2369","1291","5054","4868"
"C3913","RALN","CD","23285","79","2177","0","3358","432"
"C3914","RALN","CD","24725","0","2771","308","9267","1778"
"C3919","RALN","CD","25425","0","2970","0","13608","1104"
"C3918","RALN","CD","23805","385","2031","803","5407","0"
"C3920","RALN","CD","26511","373","2257","0","11418","0"
"C3921","RALN","CD","21167","0","1777","0","10132","0"
"C3922","RALN","CD","24963","429","2716","0","7611","4021"
"C3924","RALN","CD","25210","336","2285","322","2877","1603"
"C3925","RALN","CD","24541","389","2096","582","2876","1366"
"C3926","RALN","CD","23911","222","2026","299","6172","226"
"C3928","RALN","CD","23839","322","2528","0","7822","2227"
"C3929","RALN","CD","26511","353","2801","0","9340","719"
"C3931","RALN","CD","24098","280","2608","87","9241","240"
"C3933","RALN","CD","26511","0","2226","0","15454","0"
"C3934","RALN","CD","24392","524","2151","0","1731","5555"
"C3935","RALN","CD","23485","157","2318","227","5231","524"
"C3936","RALN","CD","23259","305","1980","94","4159","455"
"C3937","RALN","CD","23271","223","2373","0","6098","0"
"C3938","RALN","CD","24857","200","2355","0","5120","311"
"C3939","RALN","CD","25980","367","2943","617","9473","478"
"C3940","RALN","CD","25721","190","2400","642","4109","3181"
"C3941","RALN","CD","23805","234","2004","39","8637","1133"
"C3942","RALN","CD","24698","249","2638","239","8121","574"
"C3943","RALN","CD","23022","35","2136","242","3789","534"
"C3945","RALN","CD","23269","0","2471","0","4993","0"
"C3947","RALN","CD","23748","316","2020","142","8299","633"
"C3948","RALN","CD","25378","279","2154","0","11073","320"
"C3949","RALN","CD","22204","361","2260","0","6304","627"
"C3950","RALN","CD","24065","430","2056","0","7554","463"
"C3951","RALN","CD","24040","76","2557","85","7270","263"
"C3952","RALN","CD","28343","895","2548","1494","7907","4164"
"C3954","RALN","CD","23934","422","2694","64","9580","1089"
"C3957","RALN","CD","26341","442","3220","615","15659","0"
"C3958","RALN","CD","25378","147","2589","393","7541","172"
"C3959","RALN","CD","22204","518","1907","0","790","1996"
"C3962","RALN","CD","22204","229","1641","0","4195","0"
"C3964","RALN","CD","22454","116","2320","124","8177","1004"
"C3965","RALN","CD","24468","290","2896","0","12205","1599"
"C12303","RALN","CD","25014","612","2151","0","16523","0"
"C3967","RALN","CD","25378","0","2900","0","12544","0"
"C3968","RALN","CD","25378","704","2190","0","13843","0"
"C3969","RALN","CD","28343","545","2425","0","10131","392"
"C3971","RALN","CD","22204","387","2498","0","8564","84"
"C3972","RALN","CD","24116","215","2159","876","2759","1575"
"C3973","RALN","CD","24853","497","2396","839","4946","2573"
"C3974","RALN","CD","24452","339","2519","443","7095","2138"
"C3975","RALN","CD","24616","290","2675","40","9855","317"
"C3976","RALN","CD","21167","0","2740","0","15868","0"
"C3977","RALN","CD","25644","274","2186","218","815","1263"
"C3979","RALN","CD","26366","197","3192","0","15688","571"
"C3980","RALN","CD","27113","458","2307","847","1017","1697"
"C3630","RALN","CD","22570","622","2767","0","12435","0"
"C3981","RALN","CD","22915","188","2106","171","3132","3391"
"C3982","RALN","CD","25945","0","2582","13","6946","292"
"C3983","RALN","CD","21166","790","1763","0","7994","0"
"C3984","RALN","CD","23290","350","2443","0","7222","844"
"C3985","RALN","CD","25378","492","2172","0","809","0"
"C3987","RALN","CD","25494","351","2231","775","1882","2182"
"C3988","RALN","CD","23791","198","2783","0","12103","0"
"C3990","RALN","CD","23508","257","2252","148","4715","2080"
"C3991","RALN","CD","28328","0","3271","3661","8124","0"
"C3994","RALN","CD","24373","791","2992","0","14333","191"
"C3993","RALN","CD","23814","309","2593","0","9472","5508"
"C3996","RALN","CD","24858","0","2849","1230","9948","953"
"C3992","RALN","CD","24352","420","2079","706","8074","0"
"C3995","RALN","CD","24005","147","2463","277","7215","1190"
"C3998","RALN","CD","21167","223","1782","0","10527","0"
"C3997","RALN","CD","23704","319","2761","0","13328","2304"
"C4000","RALN","CD","25959","630","2465","238","4228","1661"
"C4001","RALN","CD","22753","484","3059","618","17547","609"
"C4003","RALN","CD","23732","35","2401","57","5664","343"
"C4004","RALN","CD","24746","434","2764","212","10859","723"
"C4006","RALN","CD","24338","34","2815","0","10037","0"
"C4007","RALN","CD","21460","0","2329","341","6893","199"
"C4009","RALN","CD","22939","0","1925","0","11912","0"
"C4011","RALN","CD","26511","5757","2245","522","14423","1610"
"C4012","RALN","CD","26511","34","2227","0","8193","4467"
"C4013","RALN","CD","25045","762","2322","0","4852","0"
"C4014","RALN","CD","24357","314","2578","408","8104","898"
"C4015","RALN","CD","27427","477","3468","0","14953","179"
"C4016","RALN","CD","27144","503","3034","0","10768","1050"
"C4017","RALN","CD","27427","492","2848","0","12896","90"
"C4018","RALN","CD","26511","0","2961","0","11619","446"
"C4020","RALN","CD","22204","0","1864","0","10790","1054"
"C4021","RALN","CD","23223","161","2287","113","5883","1285"
"C4023","RALN","CD","25763","645","3099","0","13926","309"
"C4025","RALN","CD","28343","192","3034","0","10569","722"
"C4026","RALN","CD","21858","0","1835","77","13395","668"
"C4027","RALN","CD","24338","208","2061","0","3804","0"
"C4028","RALN","CD","24292","605","2090","54","9374","1615"
"C4029","RALN","CD","26710","511","2682","0","5707","0"
"C4030","RALN","CD","25380","180","2837","0","11444","1109"
"C4031","RALN","CD","18880","177","2069","72","7462","0"
"C4032","RALN","CD","24858","617","2703","0","8366","5976"
"C4033","RALN","CD","26511","0","2876","1189","8487","0"
"C4035","RALN","CD","23186","312","2181","309","3384","492"
"C4036","RALN","CD","24958","189","2521","270","6962","1852"
"C4037","RALN","CD","28341","460","2688","1293","7007","3238"
"C4039","RALN","CD","23974","22","2399","776","6611","1523"
"C4040","RALN","CD","20871","433","3125","107","4216","280"
"C4042","RALN","CD","26861","824","2332","0","7836","1795"
"C4043","RALN","CD","23457","0","3079","0","12646","204"
"C4044","RALN","CD","26030","156","2746","0","8633","879"
"C4045","RALN","CD","26101","497","2615","348","5448","582"
"C4046","RALN","CD","25379","796","2796","0","8214","0"
"C4047","RALN","CD","23617","150","1984","165","8288","1808"
"C4048","RALN","CD","27427","937","3112","305","10029","0"
"C1495","RALN","CD","26511","1027","2312","0","12306","593"
"C4049","RALN","CD","24989","199","3020","110","15028","265"
"C4050","RALN","CD","24338","436","1541","0","9731","0"
"C4051","RALN","CD","24657","308","2264","597","2517","2171"
"C4052","RALN","CD","23485","0","2688","0","11299","854"
"C4053","RALN","CD","22879","0","2141","137","4217","1843"
"C4054","RALN","CD","24726","374","2100","625","1372","2878"
"C4055","RALN","CD","24072","241","2633","0","9516","1802"
"C4056","RALN","CD","26511","0","2209","557","5338","10593"
"C8285","RALN","CD","23305","154","2406","703","7446","717"
"C4058","RALN","CD","25951","706","2248","431","3133","10305"
"C4059","RALN","CD","25434","787","2857","0","11086","1028"
"C4060","RALN","CD","23974","454","2599","658","9385","3509"
"C4061","RALN","CD","22678","438","2329","0","6217","1085"
"C4062","RALN","CD","23791","121","2008","0","9732","0"
"C4063","RALN","CD","25313","180","2196","310","1590","2550"
"C4065","RALN","CD","23210","516","1991","0","10144","425"
"C4066","RALN","CD","26511","398","2898","55","10567","687"
"C4067","RALN","CD","23791","88","2323","429","5697","2192"
"C4068","RALN","CD","23060","135","2200","49","4296","2244"
"C4069","RALN","CD","23629","127","2181","329","4257","2588"
"C4071","RALN","CD","26950","81","2788","528","9055","614"
"C4075","RALN","CD","23856","443","2412","810","6813","506"
"C4077","RALN","CD","23059","729","1982","0","10262","2257"
"C4078","RALN","CD","26025","457","2207","0","9823","1495"
"C4070","RALN","CD","23285","205","2842","248","13992","146"
"C4072","RALN","CD","24038","292","2698","0","5490","1006"
"C4076","RALN","CD","25009","75","2109","98","5190","2112"
"C4080","RALN","CD","24358","256","2070","173","8571","1217"
"C4081","RALN","CD","23077","0","1937","14","10787","443"
"C4082","RALN","CD","23791","274","0","298","7863","985"
"C4084","RALN","CD","23640","359","2480","637","7112","1530"
"C4085","RALN","CD","24698","101","2067","242","10457","552"
"C4087","RALN","CD","23272","442","2606","273","9949","992"
"C4089","RALN","CD","25378","611","2180","0","4236","0"
"C4090","RALN","CD","24984","650","2245","162","13652","0"
"C4091","RALN","CD","23531","654","2018","1886","925","4109"
"C4092","RALN","CD","23640","552","2362","1524","4767","1428"
"C4093","RALN","CD","24338","0","3037","264","15349","0"
"C4094","RALN","CD","22512","10","2141","179","4680","1214"
"C4096","RALN","CD","28343","684","3445","0","15982","179"
"C4097","RALN","CD","24616","427","2534","417","7345","738"
"C4098","RALN","CD","26511","312","3245","0","15968","0"
"C4100","RALN","CD","25274","299","2755","0","10009","187"
"C4101","RALN","CD","24717","601","2239","461","2211","4534"
"C4104","RALN","CD","23793","201","2001","323","7455","1491"
"C4106","RALN","CD","22204","1102","2689","0","8292","0"
"C4107","RALN","CD","24584","204","2755","134","11393","2311"
"C4108","RALN","CD","23308","596","2375","807","6532","2082"
"C4109","RALN","CD","23559","291","2888","0","10927","920"
"C4110","RALN","CD","28343","418","3266","0","9884","0"
"C4111","RALN","CD","23232","286","1982","248","3435","2750"
"C4113","RALN","CD","27542","295","2326","337","10855","255"
"C4114","RALN","CD","24338","1008","2806","0","8921","0"
"C4115","RALN","CD","24004","0","2676","0","10880","729"
"C4117","RALN","CD","24541","237","2851","100","12622","1584"
"C4118","RALN","CD","25425","526","2581","486","8386","1515"
"C4119","RALN","CD","21686","780","2402","0","7500","1423"
"C4120","RALN","CD","24280","309","1984","337","3973","88"
"C4121","RALN","CD","25141","668","2324","396","3185","945"
"C4122","RALN","CD","24590","10","2047","65","7182","970"
"C4123","RALN","CD","21167","0","1777","0","781","3550"
"C4124","RALN","CD","25817","227","2317","336","7941","2265"
"C4125","RALN","CD","22449","368","1901","843","4678","3301"
"C4126","RALN","CD","24961","1407","2080","0","12714","1277"
"C4127","RALN","CD","27144","258","2991","0","10948","3805"
"C4128","RALN","CD","27354","896","2978","0","9812","111"
"C4129","RALN","CD","25415","432","2910","0","12247","1764"
"C4130","RALN","CD","24988","102","2390","258","4824","2201"
"C4133","RALN","CD","21167","0","1750","0","397","0"
"C4134","RALN","CD","24953","829","2379","747","5792","4243"
"C4135","RALN","CD","25383","412","2149","622","989","4111"
"C4136","RALN","CD","24347","196","2749","13","10512","736"
"C4138","RALN","CD","23354","218","2223","120","4070","2693"
"C4141","RALN","CD","23791","0","1998","0","7680","0"
"C4143","RALN","CD","22204","0","1864","0","12206","0"
"C4144","RALN","CD","24065","395","2651","0","8208","1802"
"C1543","RALN","CD","23815","112","2676","158","10700","234"
"C4147","RALN","CD","21556","0","1823","0","1366","0"
"C4146","RALN","CD","23721","662","2310","595","4442","124"
"C4145","RALN","CD","21686","363","1807","0","1351","771"
"C8271","RALN","CD","21512","0","1806","0","7680","3734"
"C4151","RALN","CD","23073","164","2164","90","3527","3952"
"C4152","RALN","CD","24272","605","2098","293","3215","2326"
"C4154","RALN","CD","22204","559","1897","0","10164","0"
"C4155","RALN","CD","23237","89","1958","287","5470","709"
"C4156","RALN","CD","24320","580","2629","0","8666","744"
"C4157","RALN","CD","22851","151","1935","332","7828","1146"
"C4158","RALN","CD","21792","198","2054","335","4049","1350"
"C4159","RALN","CD","24338","0","2457","833","11681","0"
"C4161","RALN","CD","25378","541","2795","0","12253","0"
"C4160","RALN","CD","26511","765","2982","0","11290","0"
"C4162","RALN","CD","23989","109","2499","166","8154","646"
"C4163","RALN","CD","25378","25","2781","0","10581","90"
"C4164","RALN","CD","24858","301","2972","471","14912","3224"
"C4167","RALN","CD","25900","338","2265","587","1990","999"
"C8296","RALN","CD","22752","213","1911","553","12478","5054"
"C4169","RALN","CD","24047","395","2037","462","6946","431"
"C4165","RALN","CD","24358","683","2102","0","395","285"
"C4173","RALN","CD","24338","0","2043","910","800","2481"
"C4174","RALN","CD","23678","323","2000","550","5907","686"
"C4175","RALN","CD","24969","38","2462","116","6218","1515"
"C4168","RALN","CD","23251","312","2656","37","9554","1434"
"C4171","RALN","CD","25112","951","2217","1045","915","5331"
"C4172","RALN","CD","24184","394","857","932","1442","2997"
"C4176","RALN","CD","24442","146","2598","892","7528","574"
"C4177","RALN","CD","24627","211","2399","269","4360","1487"
"C4178","RALN","CD","26511","331","2646","0","13071","0"
"C4180","RALN","CD","23271","175","2167","376","3182","1043"
"C4181","RALN","CD","24338","842","2883","675","9991","453"
"C4184","RALN","CD","22753","0","2207","0","5311","0"
"C4185","RALN","CD","23425","0","1951","0","6654","0"
"C4186","RALN","CD","25378","419","2166","0","11939","1187"
"C4187","RALN","CD","23698","485","2366","251","5044","1471"
"C4188","RALN","CD","23761","468","2246","886","3600","2231"
"C4189","RALN","CD","22204","524","2265","271","6178","80"
"C4190","RALN","CD","22983","413","1976","800","3261","1249"
"C4191","RALN","CD","22204","730","2342","0","5788","0"
"C4192","RALN","CD","24784","684","2573","0","13134","0"
"C4193","RALN","CD","28341","61","2194","602","10337","171"
"C4194","RALN","CD","27705","247","2325","133","7559","1902"
"C4195","RALN","CD","25102","246","2889","38","11623","1338"
"C4197","RALN","CD","25797","340","2744","35","9135","1903"
"C4198","RALN","CD","25779","646","2222","0","8369","0"
"C8276","RALN","CD","24868","642","2145","0","8571","1281"
"C4199","RALN","CD","25378","55","2720","594","9057","860"
"C4203","RALN","CD","24338","81","2747","0","11438","0"
"C4202","RALN","CD","23271","165","1953","0","7451","0"
"C4204","RALN","CD","24482","244","2083","363","1774","721"
"C4205","RALN","CD","23555","290","2471","0","7828","485"
"C4207","RALN","CD","23328","169","2380","112","6386","968"
"C4208","RALN","CD","23091","206","2218","156","4529","2229"
"C4209","RALN","CD","23451","52","2330","186","5606","1695"
