ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERO_UOMINI;COMANDATI_DISTACCATI_ESTERO_DONNE;FUORI_RUOLO_ESTERO_UOMINI;FUORI_RUOLO_ESTERO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERO_UOMINI;CONVENZIONI_ESTERO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ESONERI_INTERNO_70%_UOMINI;ESONERI_INTERNO_70%_DONNE
C2240;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5609;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC11815;RALN;CC;046000;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0
C1852;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2733;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5949;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC10951;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7545;RALN;CC;046000;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0
C7258;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6999;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1115;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7402;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1510;RALN;CC;046000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7558;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2894;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C399;RALN;CC;046000;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
C7086;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9103;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP10644;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C4174;RALN;CC;046000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5396;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C8300;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10894;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6144;RALN;CC;046000;9;28;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7530;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4505;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C332;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2012;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10945;RALN;CC;046000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
P9102;RALN;CC;046000;3;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0
C2011;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C711;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C6280;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7413;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC10797;RALN;CC;046000;0;0;0;0;5;6;0;0;0;0;0;0;0;0;0;0
C3857;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9089;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5369;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
C3252;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7967;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5301;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
UC10299;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
C4580;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N8821;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7387;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4091;RALN;CC;046000;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C449;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5760;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1403;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4590;RALN;CC;046000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1846;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ES178;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C3065;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2563;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC11890;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6255;RALN;CC;046000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1663;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8245;RALN;CC;046000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10822;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
P9053;RALN;CC;046000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4239;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10034;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7990;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R9191;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3920;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5007;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7647;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5443;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
N8797;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4910;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4818;RALN;CC;046000;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6784;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R9191;RALN;CC;046000;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5099;RALN;CC;046000;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5409;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5829;RALN;CC;046000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2900;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R9201;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0
UC10073;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5838;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9120;RALN;CC;046000;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0
C1538;RALN;CC;046000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6351;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9058;RALN;CC;046000;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC10159;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5046;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
C5426;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C747;RALN;CC;046000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5638;RALN;CC;046000;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0
C6503;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6751;RALN;CC;046000;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
C7946;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC11085;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7275;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5732;RALN;CC;046000;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7793;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8067;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
IP10435;RALN;CC;046000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6515;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C832;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3333;RALN;CC;046000;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1003;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4689;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2792;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7031;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6662;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3591;RALN;CC;046000;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0
V9736;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5856;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0
ER10711;RALN;CC;046000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
UC9981;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5525;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6763;RALN;CC;046000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
N10747;RALN;CC;046000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
UC10833;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5316;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7783;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6331;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9060;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C226;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC10514;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C8150;RALN;CC;046000;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C472;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7839;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PA11797;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5498;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9087;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C8031;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10607;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3988;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7801;RALN;CC;046000;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
C7925;RALN;CC;046000;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
C7983;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1523;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC11893;RALN;CC;046000;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
C5841;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
N10869;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6876;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3201;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5023;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7317;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5641;RALN;CC;046000;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5418;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5285;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5314;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7865;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC9701;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
R9196;RALN;CC;046000;2;3;0;0;1;5;0;0;0;0;0;0;0;0;0;0
C3709;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1564;RALN;CC;046000;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
N10930;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3093;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C983;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3232;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5025;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6992;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1346;RALN;CC;046000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C3771;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C429;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10142;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
P9068;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3121;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
P9046;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5108;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
P9070;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C270;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3489;RALN;CC;046000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS10373;RALN;CC;046000;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0
UC10767;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5031;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1236;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4643;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5128;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4692;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ER11809;RALN;CC;046000;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0
C5548;RALN;CC;046000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C673;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C278;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C6216;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7220;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1069;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3061;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3767;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C604;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C8249;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C4881;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6382;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
N10667;RALN;CC;046000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2916;RALN;CC;046000;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4409;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3805;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4318;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2512;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3725;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
P9072;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3665;RALN;CC;046000;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
C1893;RALN;CC;046000;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
C2413;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3938;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4547;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C518;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C4887;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5520;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5118;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3573;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4631;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5781;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C473;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7731;RALN;CC;046000;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3751;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10794;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC10925;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1064;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
C6345;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5348;RALN;CC;046000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1389;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1264;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC11811;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2147;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10912;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
N8862;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6687;RALN;CC;046000;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C1509;RALN;CC;046000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6494;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3522;RALN;CC;046000;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7079;RALN;CC;046000;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4879;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6447;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7919;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3541;RALN;CC;046000;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C6415;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
IP10639;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3041;RALN;CC;046000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1254;RALN;CC;046000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3468;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6819;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7928;RALN;CC;046000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2336;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1960;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5005;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7416;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4279;RALN;CC;046000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C1180;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5885;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ER10457;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C3040;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4303;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC10160;RALN;CC;046000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7892;RALN;CC;046000;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C395;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6290;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
C8142;RALN;CC;046000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C235;RALN;CC;046000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C7382;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4441;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC11814;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6682;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5457;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4766;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C377;RALN;CC;046000;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
C7507;RALN;CC;046000;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1654;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6198;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ES159;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C307;RALN;CC;046000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
R9209;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0
C2404;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1869;RALN;CC;046000;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
UC10895;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7964;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2507;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5587;RALN;CC;046000;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0
C1808;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3592;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3626;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1841;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4421;RALN;CC;046000;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
P10803;RALN;CC;046000;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
C4940;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10202;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10317;RALN;CC;046000;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0
C2882;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4121;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1194;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9061;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R9813;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R9207;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
IP10633;RALN;CC;046000;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9114;RALN;CC;046000;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2044;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9052;RALN;CC;046000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9097;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4314;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6630;RALN;CC;046000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5793;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1124;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
