"Istituzione","Contratto","Categoria","Stipendio","Ria","Tredicesima","Straordinario","Indennità Fisse","Altre Accessorie"
"C5246","RALN","CD","25378","771","2626","1344","8929","0"
"C5249","RALN","CD","24767","108","2484","533","6911","2021"
"C8270","RALN","CD","24358","362","2733","959","10334","1733"
"C5248","RALN","CD","24340","530","2148","530","1661","1999"
"C5251","RALN","CD","22423","1402","1997","271","9109","1659"
"C5252","RALN","CD","25579","385","2289","0","6041","1738"
"C5253","RALN","CD","27108","566","2419","848","6692","1952"
"C5254","RALN","CD","22948","307","1952","405","6886","833"
"C5255","RALN","CD","23791","512","2735","632","11359","0"
"C5257","RALN","CD","24257","235","2056","119","5915","0"
"C5259","RALN","CD","22851","104","1942","125","8795","357"
"C5260","RALN","CD","24336","243","2560","276","8398","1835"
"C5261","RALN","CD","25944","493","3052","1343","17014","1536"
"C5262","RALN","CD","24094","15","2396","858","6855","2854"
"C5263","RALN","CD","24760","288","2292","668","3344","2342"
"C5266","RALN","CD","23432","114","2418","523","7407","345"
"C5265","RALN","CD","24358","230","3026","0","14916","1413"
"C5267","RALN","CD","23185","196","2470","508","8767","1553"
"C5269","RALN","CD","23873","286","2255","399","4130","2803"
"C5271","RALN","CD","24585","80","2450","416","6832","252"
"C5272","RALN","CD","25175","233","3088","579","15275","0"
"C5273","RALN","CD","23839","264","2705","0","10934","0"
"C5274","RALN","CD","25378","0","3055","0","15005","0"
"C5275","RALN","CD","24358","418","2128","382","10823","436"
"C5276","RALN","CD","21686","85","1828","1103","3600","2255"
"C5277","RALN","CD","21426","313","1825","152","6239","1145"
"C5280","RALN","CD","23249","52","1959","245","6300","1813"
"C5282","RALN","CD","24338","723","3082","1308","15769","0"
"C5283","RALN","CD","27961","453","3384","148","16135","2089"
"C5284","RALN","CD","25438","0","2131","0","11082","0"
"C5285","RALN","CD","23878","0","2613","377","10187","2513"
"C5286","RALN","CD","23405","130","2206","112","4556","1512"
"C5289","RALN","CD","24625","606","2535","327","7460","1212"
"C5290","RALN","CD","22753","43","2514","156","7993","0"
"C5292","RALN","CD","26462","316","3360","150","12477","2652"
"C5298","RALN","CD","22204","0","2669","766","11694","1770"
"C5303","RALN","CD","23791","535","2036","40","8576","629"
"C5299","RALN","CD","25787","453","2213","2380","9062","680"
"C5301","RALN","CD","28343","0","2380","607","8836","0"
"C5304","RALN","CD","27117","108","2912","2848","9225","2622"
"C5305","RALN","CD","23891","309","2012","376","5642","3359"
"C5306","RALN","CD","27427","221","2321","1994","814","3799"
"C5310","RALN","CD","23859","149","1986","150","6498","1821"
"C5311","RALN","CD","22216","262","1887","1389","6780","0"
"C5312","RALN","CD","25378","536","3089","4183","11788","0"
"C5315","RALN","CD","22856","212","1939","247","5025","1056"
"C5316","RALN","CD","22576","80","1912","372","4321","782"
"C5318","RALN","CD","23432","39","1960","799","5984","294"
"C5320","RALN","CD","26511","704","3029","923","15327","2391"
"C5322","RALN","CD","24338","94","2051","725","764","0"
"C5325","RALN","CD","23572","378","2011","276","6084","3835"
"C1803","RALN","CD","24079","100","2268","237","4517","1611"
"C5327","RALN","CD","23974","247","2633","375","9941","494"
"C5326","RALN","CD","25378","0","2610","634","6562","0"
"C5328","RALN","CD","22204","230","1884","356","790","0"
"C5330","RALN","CD","23271","0","2338","305","4729","1551"
"C5331","RALN","CD","22204","0","2420","461","9096","0"
"C5334","RALN","CD","26511","517","2666","1128","5589","264"
"C5335","RALN","CD","25378","0","2528","639","8163","0"
"C5336","RALN","CD","24242","170","2056","254","1128","2186"
"C5337","RALN","CD","24764","178","2221","461","3091","2746"
"C5338","RALN","CD","25090","508","2617","86","6613","41"
"C5339","RALN","CD","26259","212","2473","126","4329","31"
"C5340","RALN","CD","23726","303","2069","894","5043","2573"
"C5342","RALN","CD","23974","31","2528","170","7981","132"
"C5343","RALN","CD","24338","0","2636","85","10001","0"
"C5344","RALN","CD","26341","0","2219","160","9691","619"
"C5345","RALN","CD","26654","87","2644","387","6085","0"
"C5346","RALN","CD","23707","92","2000","265","4724","3037"
"C5347","RALN","CD","26081","286","2776","452","9742","4349"
"C5348","RALN","CD","25222","422","2251","566","3795","1772"
"C5349","RALN","CD","25349","500","2649","255","6820","160"
"C5353","RALN","CD","28521","468","2434","0","20203","4170"
"C5355","RALN","CD","25973","793","2729","178","8452","0"
"C5356","RALN","CD","24338","0","2028","3157","3603","0"
"C5357","RALN","CD","26346","0","0","0","7498","0"
"C5358","RALN","CD","23174","163","1958","501","8718","970"
"C5363","RALN","CD","23538","560","2382","407","5396","1688"
"C5364","RALN","CD","21167","667","2435","870","8186","0"
"C5365","RALN","CD","25733","752","2483","102","3995","1080"
"C5366","RALN","CD","21801","400","2614","65","8814","1682"
"C5368","RALN","CD","23271","830","2624","915","7977","1000"
"C5369","RALN","CD","25514","0","2554","472","7103","1703"
"C5371","RALN","CD","27427","335","2321","522","4429","0"
"C5373","RALN","CD","30650","5000","3500","0","8000","5000"
"C8282","RALN","CD","28343","199","3168","171","10268","829"
"C5375","RALN","CD","22319","0","1243","2374","6255","1133"
"C5376","RALN","CD","22204","506","1906","326","2510","15"
"C5377","RALN","CD","23271","0","2600","312","9101","1002"
"C5379","RALN","CD","24338","85","2050","946","806","6850"
"C5380","RALN","CD","28343","0","2373","260","6645","0"
"C5381","RALN","CD","24743","89","2947","445","14512","202"
"C5384","RALN","CD","23791","0","2548","896","7624","0"
"C5386","RALN","CD","24542","284","2165","510","2140","1858"
"C5388","RALN","CD","28343","739","3361","119","17012","0"
"C5389","RALN","CD","22204","174","2346","205","7876","0"
"C5395","RALN","CD","24272","117","2763","435","11508","1510"
"C5392","RALN","CD","25945","750","2241","393","7818","0"
"C5393","RALN","CD","32655","949","3542","0","6731","0"
"C5391","RALN","CD","22752","573","2407","369","7552","350"
"C5396","RALN","CD","26418","115","2688","589","9061","787"
"C5397","RALN","CD","22204","0","2326","118","7528","0"
"C5398","RALN","CD","27778","311","2899","431","10032","5"
"C5400","RALN","CD","23051","236","2291","883","8540","1833"
"C5401","RALN","CD","26536","292","2236","1","7879","484"
"C5402","RALN","CD","24858","0","2087","2023","7952","0"
"C5403","RALN","CD","23791","0","2805","222","10014","6620"
"C5404","RALN","CD","24338","0","2043","183","10883","563"
"C5405","RALN","CD","24884","217","2426","613","4776","1779"
"C5406","RALN","CD","25378","139","2950","111","11869","6"
"C5407","RALN","CD","25378","0","2823","0","12380","0"
"C5408","RALN","CD","26511","513","2251","657","13893","0"
"C5409","RALN","CD","25956","237","2706","681","6328","509"
"C5411","RALN","CD","25307","208","2154","673","7559","1066"
"C5412","RALN","CD","23687","199","2268","324","5076","1004"
"C5413","RALN","CD","27354","635","2349","0","5315","617"
"C5414","RALN","CD","24858","240","2954","369","13719","0"
"C5416","RALN","CD","23555","141","2448","236","8052","952"
"C5417","RALN","CD","22752","168","2337","941","7119","55"
"C5418","RALN","CD","22647","0","2787","0","11423","576"
"C5421","RALN","CD","25274","904","2197","587","12028","1664"
"C5420","RALN","CD","23244","272","2252","831","5609","2715"
"C5422","RALN","CD","24338","516","2086","2026","806","0"
"C5423","RALN","CD","25970","432","2740","89","6729","1483"
"C5424","RALN","CD","24338","0","2043","903","806","3545"
"C5425","RALN","CD","21167","0","1777","0","8782","0"
"C5426","RALN","CD","24116","163","2535","217","8380","7375"
"C5427","RALN","CD","25029","448","2501","551","5055","0"
"C5432","RALN","CD","25661","570","2138","252","5773","0"
"C5431","RALN","CD","23227","688","2456","259","5825","1177"
"C5433","RALN","CD","23614","782","2044","525","5638","2280"
"C5434","RALN","CD","24338","707","2103","175","10407","137"
"C5435","RALN","CD","24635","510","2479","718","6691","963"
"C5436","RALN","CD","23271","444","1991","640","4294","309"
"C5437","RALN","CD","22204","0","1864","628","790","2309"
"C5439","RALN","CD","23663","242","2149","242","3265","2357"
"C5452","RALN","CD","22204","0","2652","171","10428","0"
"C5442","RALN","CD","26341","0","2503","0","4321","0"
"C5445","RALN","CD","26682","0","856","696","1244","3576"
"C5449","RALN","CD","24858","371","0","808","6440","0"
"C5450","RALN","CD","24962","0","2891","306","12933","2263"
"C5451","RALN","CD","25787","700","2968","575","9053","0"
"C5453","RALN","CD","25865","678","2715","423","8895","3758"
"C5438","RALN","CD","26511","965","2306","687","15447","0"
"C5454","RALN","CD","27427","375","2334","354","3683","800"
"C5455","RALN","CD","23273","519","1764","0","10693","6849"
"C5457","RALN","CD","27354","89","2852","748","11647","1061"
"C5459","RALN","CD","25989","4978","2943","703","2825","6651"
"C5460","RALN","CD","24358","590","2102","0","9721","90"
"C5461","RALN","CD","24438","305","2251","1051","3010","1878"
"C5462","RALN","CD","23273","434","2250","1088","6738","1071"
"C5463","RALN","CD","26861","433","2788","410","6412","16881"
"C5464","RALN","CD","24492","234","2416","111","2072","9087"
"C5469","RALN","CD","24995","510","2142","155","5369","874"
"C5472","RALN","CD","25147","341","2140","199","13061","0"
"C5474","RALN","CD","24554","149","2080","35","8498","2203"
"C5475","RALN","CD","24508","329","2360","254","4979","1439"
"C5466","RALN","CD","25378","651","2993","1309","11555","0"
"C5477","RALN","CD","23026","167","2363","338","7142","2184"
"C5465","RALN","CD","26827","242","2916","488","11250","0"
"C5479","RALN","CD","25063","0","2502","728","6440","0"
"C5467","RALN","CD","23613","224","2258","405","5514","4556"
"C5021","RALN","CD","24351","574","2757","877","8008","1275"
"C5480","RALN","CD","24400","305","2070","287","8186","1987"
"C5478","RALN","CD","23038","463","1973","257","8445","334"
"C5482","RALN","CD","23784","145","2328","522","9713","0"
"C5483","RALN","CD","24338","0","2046","291","19054","28"
"C5484","RALN","CD","24151","666","2084","1215","2368","1093"
"C5488","RALN","CD","26511","361","2256","585","12780","4976"
"C5470","RALN","CD","22915","138","2612","0","11587","0"
"C5481","RALN","CD","22204","284","2580","0","10850","0"
"C5489","RALN","CD","26511","669","3360","349","18133","5585"
"C5492","RALN","CD","26020","305","2716","3523","7293","2445"
"C5491","RALN","CD","23753","477","2376","905","6051","2593"
"C5493","RALN","CD","23811","387","2474","0","17435","51"
"C5494","RALN","CD","23791","0","2739","262","11156","0"
"C5497","RALN","CD","24734","377","2815","259","11707","817"
"C5498","RALN","CD","27355","443","2321","887","6178","824"
"C5499","RALN","CD","28343","1691","3350","1703","15982","982"
"C5500","RALN","CD","21858","200","2665","127","13055","616"
"C5502","RALN","CD","24462","233","2136","946","2354","2924"
"C4811","RALN","CD","24048","109","2481","413","8075","1065"
"C5505","RALN","CD","25535","192","2844","675","11353","159"
"C5508","RALN","CD","26057","368","2202","672","9481","631"
"C5509","RALN","CD","24338","0","2543","0","10065","650"
"C5510","RALN","CD","27355","331","2844","505","8729","787"
"C5512","RALN","CD","23936","185","2186","491","3347","2066"
"C5513","RALN","CD","23852","277","2065","451","1670","1878"
"C5514","RALN","CD","23416","5","2139","250","10025","2992"
"C5516","RALN","CD","22796","233","2148","439","3621","1032"
"C5518","RALN","CD","23315","81","2037","459","1725","1614"
"C5519","RALN","CD","24907","365","2311","24","4100","1007"
"C5520","RALN","CD","26511","204","3390","2017","18010","0"
"C5521","RALN","CD","23839","143","2014","908","6479","2939"
"C5522","RALN","CD","26510","832","3129","341","10842","0"
"C5524","RALN","CD","24563","783","2423","69","4544","631"
"C5525","RALN","CD","25556","502","2189","428","2741","3155"
"C5528","RALN","CD","22205","423","1903","203","6888","0"
"C8292","RALN","CD","23271","161","2379","256","6130","0"
"C5530","RALN","CD","23966","357","2276","214","4423","1458"
"C5531","RALN","CD","25022","153","1907","1420","1741","2078"
"C5532","RALN","CD","23602","394","1968","512","2507","917"
"C9836","RALN","CD","25425","111","3026","123","14171","0"
"C5535","RALN","CD","23905","11","2835","94","12336","2120"
"C5537","RALN","CD","24338","206","3054","92","15952","1287"
"C5538","RALN","CD","23262","251","2742","304","13721","500"
"C5539","RALN","CD","24338","278","2067","330","798","3333"
"C5540","RALN","CD","22636","311","2312","687","6657","1832"
"C5541","RALN","CD","28555","0","2380","880","6847","12551"
"C5543","RALN","CD","22948","215","2279","658","12231","0"
"C5545","RALN","CD","26341","225","2230","541","12564","0"
"C5547","RALN","CD","21167","0","2169","186","5475","0"
"C5548","RALN","CD","23271","568","2535","1536","8598","610"
"C5549","RALN","CD","23241","0","1864","3752","16790","3921"
"C5551","RALN","CD","22203","197","2578","1446","11002","0"
"C5552","RALN","CD","24841","121","2605","141","6890","666"
"C5553","RALN","CD","23791","217","2417","395","7729","955"
"C5554","RALN","CD","25409","373","3157","882","15958","48"
"C5556","RALN","CD","22282","153","2495","0","7159","1017"
"C5557","RALN","CD","24598","260","2592","95","10526","0"
"C5558","RALN","CD","22552","341","3150","283","8536","0"
"C5559","RALN","CD","26091","222","3056","1329","12121","0"
"C5560","RALN","CD","23638","139","2180","280","3753","1871"
"C5562","RALN","CD","23453","135","2218","75","4577","1022"
"C5564","RALN","CD","24127","425","2477","183","7178","1023"
"C5565","RALN","CD","21167","411","2337","0","8687","0"
"C5568","RALN","CD","24338","383","2076","246","11252","0"
"C5570","RALN","CD","23990","457","2370","224","7252","881"
"C5571","RALN","CD","21685","660","2588","0","5796","0"
"C5572","RALN","CD","22531","281","2705","155","12313","0"
"C5573","RALN","CD","28343","727","3525","0","18087","103"
"C5575","RALN","CD","24358","43","2459","248","7069","1107"
"C5561","RALN","CD","24674","72","2077","397","9041","933"
"C5577","RALN","CD","25557","682","2719","0","7901","0"
"C5578","RALN","CD","23101","0","2461","478","8285","2310"
"C1250","RALN","CD","24338","0","3259","0","15392","0"
"C12276","RALN","CD","25654","213","2581","171","4721","847"
"C5566","RALN","CD","24338","1068","2896","1338","12147","0"
"C5567","RALN","CD","22204","245","2266","681","5557","0"
"C5569","RALN","CD","24882","145","2439","856","5784","1662"
"C5574","RALN","CD","25235","303","2715","100","8218","1872"
"C5576","RALN","CD","24338","230","2559","1531","8540","3570"
"C5297","RALN","CD","23273","0","2429","551","7615","813"
"C5579","RALN","CD","23643","99","2653","377","11022","379"
"C5581","RALN","CD","24335","554","2089","239","11879","2348"
"C5582","RALN","CD","24338","0","2043","0","17801","0"
"C5584","RALN","CD","25241","16","2825","809","9622","2283"
"C5587","RALN","CD","21686","51","2674","292","10360","0"
"C12497","RALN","CD","22639","259","2741","307","13641","512"
"C5589","RALN","CD","22204","685","1922","877","7540","975"
"C5590","RALN","CD","25378","614","2999","927","12977","3838"
"C5591","RALN","CD","23001","372","2137","425","3251","1291"
"C5592","RALN","CD","24544","446","2095","901","3082","1409"
"C5594","RALN","CD","24418","565","2584","114","7560","0"
"C5595","RALN","CD","22753","347","2486","297","7613","0"
"C5596","RALN","CD","22479","486","2421","333","6804","111"
"C5597","RALN","CD","27122","0","2546","0","5168","4075"
"C5598","RALN","CD","25868","393","2702","420","7812","2292"
"C5600","RALN","CD","24964","105","2506","792","5854","3132"
"C4605","RALN","CD","24069","247","2043","201","4676","421"
"C5601","RALN","CD","27427","464","3206","0","11872","8656"
"C5602","RALN","CD","23256","337","2608","658","10517","49"
"C5603","RALN","CD","24338","281","3009","232","15147","0"
"C5605","RALN","CD","26511","730","3088","762","13046","0"
"C5606","RALN","CD","27091","329","3036","632","12020","809"
"C5607","RALN","CD","26511","0","3457","318","15591","0"
"C5608","RALN","CD","26511","759","2985","122","13683","4419"
"C5609","RALN","CD","24172","231","2015","344","5058","1083"
"C5611","RALN","CD","25378","763","2179","0","6580","3310"
