"Istituzione","Contratto","Macrocategoria","Categoria","Personale Tempo Determinato Uomini","Personale Tempo Determinato Donne","Formazione Lavoro Uomini","Formazione Lavoro Donne","Interinale Uomini","Interinale Donne","Lavoro Socialmente Utile Uomini","Lavoro Socialmente Utile Donne"
"C1595","RALN","ND","CC","0,38","1,25","0","0","0","0","0,37","0"
"C1596","RALN","ND","CC","0","0","0","0","1","0","0","0"
"C1597","RALN","ND","CC","0,72","0,72","0","0","0","0","0","0"
"C1599","RALN","ND","CC","0","0","0","0","0","0","26","1"
"C1604","RALN","ND","CC","2,67","3,61","0","0","0","0","0","0"
"C1609","RALN","ND","CC","0,5","0","0","0","0","0","0","0"
"C1610","RALN","ND","CC","6","5","0","0","0","0","0","0"
"C1613","RALN","ND","CC","0","0","0","0","0","0","0","0,6"
"C1614","RALN","ND","CC","0","0","0","0","0","0","0,84","0"
"C1615","RALN","ND","CC","7,67","13,19","0","0","0","0","0","0"
"C1618","PRTN","ND","CC","0","0,99","0","0","0","0","0","0"
"C1622","REFR","ND","CC","0","0","0","0","0","1","0","0,53"
"C1623","RALN","ND","CC","1","1","0","0","0","0","0","0"
"C1627","RALN","ND","CC","0,46","0,16","0","0","0","0","0","0"
"C1629","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C1632","RALN","ND","CC","0","0,33","0","0","0","0","0,04","0,12"
"C1633","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C1635","RALN","ND","CC","4","10","0","0","0","0","0","1,68"
"C1636","RALN","ND","CC","0","0","0","0","0","0,75","0","0"
"C1639","RALN","ND","CC","6","6","0","0","0","0","0","0"
"C1647","RALN","ND","CC","7,08","9,87","0","0","0","0","0","0"
"C1648","RALN","ND","CC","0","0,96","0","0","0","0","0","0"
"C1655","RALN","ND","CC","0,25","0,25","0","0","0","0","0","0"
"C1658","RALN","ND","CC","1","0","0","0","0","1,32","0","0"
"C1660","RALN","ND","CC","0,08","0","0","0","0","0","0","0"
"C1663","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C1665","RALN","ND","CC","0,08","0,08","0","0","0","0","0","0"
"C1668","RALN","ND","CC","0","0,38","0","0","0","0","0","0"
"C1670","RALN","ND","CC","0,05","0","0","0","0","0","0","0"
"C1674","RALN","ND","CC","0","0","0","0","0","0","0","0,2"
"C1677","RALN","ND","CC","0","0","0","0","0","1","0","0"
"C1711","RALN","ND","CC","1,36","1,58","0","0","0","0","0","0"
"C1683","RALN","ND","CC","0,08","0","0","0","0","0","0","0"
"C1692","RALN","ND","CC","0,06","1","0","0","0","0","0","0"
"C1701","RALN","ND","CC","0","0","0","0","1,35","0","0","0"
"C1697","RALN","ND","CC","0","3,84","0","0","0","0","0","0"
"C1709","RALN","ND","CC","1,5","4,1","0","0","0","0","0","0"
"C1714","RALN","ND","CC","0","0,25","0","0","0","0","0","0"
"C1717","RALN","ND","CC","0","0,33","0","0","0","0","0","0"
"C1721","RALN","ND","CC","0,47","0,57","0","0","0","0","0","0"
"C1724","RALN","ND","CC","0","0,22","0","0","0","0","0","0"
"C1725","RALN","ND","CC","0,25","0","0","0","0","0","0","0"
"C1726","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C1729","RALN","ND","CC","0","0","0","0","0","0","1","0"
"C1730","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C1731","RALN","ND","CC","1,72","1,33","0","0","0","0","0","0,5"
"C1735","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C1745","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C1750","REFR","ND","CC","0","0","0","0","0,13","0","0,82","0"
"C1749","RALN","ND","CC","0,08","0,08","0","0","0","0,14","0","0"
"C1758","RALN","ND","CC","0,56","0","0","0","0","0","0","0"
"C12258","RALN","ND","CC","1","0,5","0","0","0","0","0","0"
"C1759","RALN","ND","CC","0","7,4","0","0","0","0","0","0"
"C1764","RALN","ND","CC","1,98","0,83","0","0","0","0","0","0"
"C1766","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C1768","RALN","ND","CC","0","0,5","0","0","0","0","0","0"
"C1770","RALN","ND","CC","0","0","0","0","0","0","0","1"
"C1772","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C1773","RALN","ND","CC","0","0","0","0","3,33","0","0","0"
"C1781","RALN","ND","CC","0","0","0","0","0","1","0","0"
"C1780","RALN","ND","CC","0","12","0","0","0","0","0","0"
"C1783","RALN","ND","CC","2","1","0","0","0","0","0","0"
"C1785","RALN","ND","CC","0","0,83","0","0","0","0","0","0"
"C1793","RALN","ND","CC","0","4,93","0","0","0","0","0","0"
"C1797","RALN","ND","CC","9","14","0","0","0","0","0","0"
"C1798","RALN","ND","CC","0,84","0","0","0","0","0","0","0"
"C1795","RALN","ND","CC","0,17","0,27","0","0","0","0","0","0"
"C1799","RALN","ND","CC","0,12","0","0","0","0","0","0","0"
"C1807","RALN","ND","CC","0,43","0,17","0","0","0","0","0","0"
"C1811","RALN","ND","CC","1,58","1,29","0","0","0","0,66","0","0"
"C1812","RALN","ND","CC","0,25","1,94","0","0","0","0","0","0"
"C1816","RALN","ND","CC","7,74","14,49","0","0","0","0","0","0"
"C1928","PRTN","ND","CC","0","0,5","0","0","0","0","0","0"
"C1852","RALN","ND","CC","0","0,17","0","0","0","0","0","0"
"C1775","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C1856","RALN","ND","CC","1","2","0","0","0","0","0","0"
"C1858","RALN","ND","CC","0,67","7,78","0","0","0","0","0","1,65"
"C1879","RALN","ND","CC","0,13","0","0","0","0","0","0","0"
"C12485","PRTN","ND","CC","0,58","0,31","0","0","0","0","0","0"
"C1946","RALN","ND","CC","0","0","0","0","0","1,78","0","0"
"C1995","RALN","ND","CC","1","0,65","0","0","0","1,83","0","0"
"C2011","RALN","ND","CC","0,11","0","0","0","0","0","0","0"
"C1831","RALN","ND","CC","0","0","0","0","0","0,24","0","0"
"C1836","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C1837","RALN","ND","CC","2,99","15,21","0","0","0","0","0","0"
"C1843","RALN","ND","CC","2","5","0","0","0","0","0","0"
"C1862","RALN","ND","CC","1,01","0,14","0","0","0","0","0","0"
"C1863","RALN","ND","CC","0","0,8","0","0","0","0","0","0"
"C1874","RALN","ND","CC","0,33","0,94","0","0","0","0","0","0"
"C1869","RALN","ND","CC","0,06","2,7","0","0","0","0","0","0"
"C12270","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C1883","RALN","ND","CC","0,25","0","0","0","0","0","0","0"
"C1885","RALN","ND","CC","1,66","1,7","0","0","0","0","0","0"
"C1886","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C1888","RALN","ND","CC","0,95","0","0","0","0","0","0","0"
"C1890","RALN","ND","CC","10,52","29,37","0","0","0","0","3,08","13,05"
"C1889","RALN","ND","CC","0,42","0,5","0","0","0","0","0","0"
"C1893","RALN","ND","CC","3","9","0","0","0","0","0","0"
"C1894","RALN","ND","CC","1,64","0","0","0","0,06","0","0","0"
"C1903","RALN","ND","CC","0","0","0","0","0","0,15","0","0"
"C1907","RALN","ND","CC","0","2","0","0","0","0","0","0"
"C1910","RALN","ND","CC","0,16","0","0","0","0","0","0","0"
"C1917","RALN","ND","CC","0,15","0","0","0","0","0","0,76","0"
"C1847","RALN","ND","CC","0","0","0","0","0","0","0,28","1,13"
"C1920","RALN","ND","CC","0,5","0","0","0","0","0","0","0"
"C1923","RALN","ND","CC","0,24","0","0","0","0","0","0","0"
"C1930","RALN","ND","CC","0","0","0","0","0,03","0,07","0","0"
"C1931","RALN","ND","CC","0","0,5","0","0","0","0","0","0"
"C1934","PRTN","ND","CC","0","0,49","0","0","0","0","0","0"
"C1823","RALN","ND","CC","5,33","4,67","0","0","0","0","1,1","0"
"C1948","RALN","ND","CC","1","2","0","0","0","0","0","0"
"C1949","RALN","ND","CC","0","0,19","0","0","0","0","0","0"
"C1951","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C1952","RALN","ND","CC","2","5","0","0","0","0","1","2"
"C1957","PRTN","ND","CC","0","0,4","0","0","0","0","0","0"
"C1967","RALN","ND","CC","0","0,21","0","0","0","0","0","0"
"C1958","REFR","ND","CC","0","0","0","0","0","0","0,99","0"
"C1975","RALN","ND","CC","0,19","0,19","0","0","0","0","0","0"
"C1976","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C1978","RALN","ND","CC","0,16","0","0","0","0","0","0","0"
"C1989","PRBZ","ND","CC","1","3,16","0","0","0","0","0","0"
"C1927","RALN","ND","CC","0,17","0","0","0","0","0","0","0"
"C2007","RALN","ND","CC","0,36","0","0","0","0","0","0","0"
"C2006","RALN","ND","CC","0","0,08","0","0","0","0","0","0"
"C2009","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2014","RALN","ND","CC","38","76","0","0","0","0","5","20"
"C2015","RALN","ND","CC","1","1,38","0","0","0","0","0","0"
"C2020","RALN","ND","CC","1","0,5","0","0","0","2,19","0","0"
"C8290","RALN","ND","CC","0","0,18","0","0","0","0","0","0"
"C2044","RALN","ND","CC","0","0,29","0","0","0","0","0","0"
"C2045","RALN","ND","CC","0","0","0","0","0","0","3,68","0"
"C2028","RALN","ND","CC","3","6","0","0","0","0","0","0"
"C2036","RALN","ND","CC","0","1,06","0","0","0","0","0","0"
"C2038","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2030","RALN","ND","CC","0","0,26","0","0","0","0","0","0"
"C2024","RALN","ND","CC","2,5","6,61","0","0","0","0","0","0"
"C2039","RALN","ND","CC","0","0,83","0","0","0","0","0","0"
"C2041","RALN","ND","CC","0,67","0","0","0","0","0","0","0"
"C2027","RALN","ND","CC","12","0","0","0","0","0","0","0"
"C2050","RALN","ND","CC","0","0,45","0","0","0","0","0","0"
"C2058","RALN","ND","CC","0,79","0","0","0","0","0","0","0"
"C8258","RALN","ND","CC","0,5","0","0","0","0","0","0","0"
"C2061","RALN","ND","CC","0","0,04","0","0","0","0","0","0"
"C2063","RALN","ND","CC","5,54","4,5","0","0","0","0","0","0"
"C1870","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2067","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2066","RALN","ND","CC","1,02","0","0","0","0","0","0","0"
"C2069","RALN","ND","CC","1,6","7,56","0","0","0","0","0","0"
"C2071","RALN","ND","CC","0","0,72","0","0","0","0","0","0"
"C2072","RALN","ND","CC","33,33","85,06","0","0","0","0","0","0"
"C2074","RALN","ND","CC","12","15","0","0","0","0","0","0"
"C2075","RALN","ND","CC","0,12","0","0","0","0","0","0","0"
"C2077","RALN","ND","CC","2,18","7,45","0","0","0","0","0","0"
"C2076","RALN","ND","CC","2,72","1,87","0","0","0","0","0","0"
"C2013","RALN","ND","CC","6,5","10,83","0","0","0","0","0","0"
"C2080","RALN","ND","CC","3,58","2,09","0","0","0","0","0","0"
"C2088","PRTN","ND","CC","1","2","0","0","0","0","0","0"
"C2092","RALN","ND","CC","1","0","0","0","0","0,83","0","0"
"C8307","RALN","ND","CC","0","11,16","0","0","0","0","0","0"
"C2095","RALN","ND","CC","0,14","0","0","0","0","0","0","0"
"C2098","RALN","ND","CC","0","0","0","0","0","0","0","1,67"
"C2104","PRTN","ND","CC","0","0,45","0","0","0","0","0","0"
"C2105","PRTN","ND","CC","0,75","1,5","0","0","0","0","0","0"
"C2108","RALN","ND","CC","0,11","0","0","0","0","0","0","0"
"C2109","RALN","ND","CC","0,16","2,46","0","0","0","0","0","0"
"C2112","RALN","ND","CC","0","0,71","0","0","0","0","0","0"
"C2113","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2114","RALN","ND","CC","0","0,34","0","0","0","0","0","0"
"C2118","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2121","RALN","ND","CC","0,57","2,15","0","0","0","0","0","0"
"C2124","RALN","ND","CC","3","5","0","0","0","0","0","0"
"C2125","RALN","ND","CC","14,33","16,66","0","0","0","0","0","0"
"C2127","RALN","ND","CC","0,59","0,84","0","0","0","0,67","0","0"
"C2128","RALN","ND","CC","0,69","0,69","0","0","1,66","0","0","0"
"C2134","RALN","ND","CC","0,07","0,89","0","0","0","0","0","0"
"C2137","RALN","ND","CC","0","0","0","0","0","0","1,48","1,53"
"C2142","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2141","RALN","ND","CC","0,67","0,09","0","0","0","0","0","0"
"C2145","RALN","ND","CC","0,85","0,02","0","0","0","0","0","0"
"C12477","PRTN","ND","CC","0,36","0","0","0","0","0","0","0"
"C2156","RALN","ND","CC","0,24","0","0","0","0","0","0","0"
"C2158","RALN","ND","CC","0","1,08","0","0","0","0","0","0"
"C2159","RALN","ND","CC","8","7","0","0","0","0","0","0"
"C2160","RALN","ND","CC","2,75","9,06","0","0","0","0","0","0"
"C2162","RALN","ND","CC","0,84","0","0","0","0","0","3,44","3,07"
"C2166","RALN","ND","CC","3","5","0","0","0","0","0","0"
"C2169","RALN","ND","CC","0","0","0","0","0","0","0,28","0,3"
"C2174","RALN","ND","CC","0","0,02","0","0","0","0","0","0"
"C2177","RALN","ND","CC","0,56","0,07","0","0","0","0","0","0"
"C2180","RALN","ND","CC","1,09","2,71","0","0","0","0","0","0"
"C2188","RALN","ND","CC","0","0,75","0","0","0","0","0","0"
"C2192","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2193","RALN","ND","CC","1,58","0,16","0","0","0","0","0","0"
"C2194","RALN","ND","CC","0","0,55","0","0","0","0","0","0"
"C2199","RALN","ND","CC","0,42","0","0","0","0","0","0","0"
"C220","PRBZ","ND","CC","0","1,2","0","0","0","0","0","0"
"C2200","RALN","ND","CC","0","0,03","0","0","0","0","0","0"
"C2204","RALN","ND","CC","0","0","0","0","1,83","0,59","0","0"
"C2217","RALN","ND","CC","0","1,74","0","0","0","0","0","0"
"C2218","RALN","ND","CC","4,88","0","0","0","0","0","0","0"
"C2220","RALN","ND","CC","0","2,58","0","0","0","0","0","0"
"C2223","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2225","RALN","ND","CC","0,5","0","0","0","0","0","0","0"
"C2230","RALN","ND","CC","0","0","0","0","0","0,45","0","0"
"C2231","RALN","ND","CC","0","0,67","0","0","0","0","0","0"
"C2232","RALN","ND","CC","12,03","4,49","0","0","0","0","0","0"
"C2233","RALN","ND","CC","2","1","0","0","0","0","0","0"
"C2234","RALN","ND","CC","0","0,02","0","0","0","0","0","0"
"C2235","REFR","ND","CC","0","0","0","0","1,22","0,13","0","0,9"
"C2238","RALN","ND","CC","0,46","0","0","0","0","0","0","0"
"C2239","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2240","RALN","ND","CC","0","0","0","0","0","0","1","1"
"C2242","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2244","RALN","ND","CC","0","1,85","0","0","0","0","0","0"
"C2247","RALN","ND","CC","0","0","0","0","0","0","1,11","3,33"
"C2248","RALN","ND","CC","0,25","0,67","0","0","0","0","0","0"
"C2249","RALN","ND","CC","0,49","21,69","0","0","0","0","0","0"
"C2250","RALN","ND","CC","0,23","2,16","0","0","0","0,63","0","0"
"C2252","RALN","ND","CC","0","0,88","0","0","0","0","0","0"
"C2261","RALN","ND","CC","0","0","0","0","0","0","2","3"
"C2022","REVA","ND","CC","0","0,56","0","0","0","0","0","0"
"C2272","RALN","ND","CC","0","0","0","0","0","0,76","0","0,39"
"C2274","RALN","ND","CC","0,59","0,26","0","0","0","0","0","0"
"C2275","RALN","ND","CC","0","0,63","0","0","0","0","0","0"
"C2277","RALN","ND","CC","2,16","17,03","0","0","0","0","0","0"
"C2280","RALN","ND","CC","0","0","0","0","0","0","0,28","0,34"
"C2281","RALN","ND","CC","0","6","0","0","0","0","0","0"
"C2285","RALN","ND","CC","0,42","4,4","0","0","0","0,17","0","0"
"C2286","RALN","ND","CC","0","0,87","0","0","0","0","0","0"
"C2289","RALN","ND","CC","0,41","0","0","0","0","0","0","0"
"C2294","RALN","ND","CC","5","4","0","0","0","0","2","2"
"C2299","RALN","ND","CC","0","0,65","0","0","0","1,45","0","0"
"C2304","RALN","ND","CC","0","0,08","0","0","0","0","0","0"
"C2307","PRBZ","ND","CC","0","0,5","0","0","0","0","0","0"
"C2309","RALN","ND","CC","1,45","12,15","0","0","0","0","0","1,11"
"C2315","RALN","ND","CC","0","0","0","0","0","0,7","0","0"
"C8277","RALN","ND","CC","0,42","0,93","0","0","0","0","0","0"
"C2320","RALN","ND","CC","2,04","1,36","0","0","0","0","0","4,44"
"C2335","RALN","ND","CC","0","0,09","0","0","0","0","0","0"
"C2336","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2339","RALN","ND","CC","0,83","0","0","0","0","0","0","0"
"C2340","RALN","ND","CC","2,8","9,51","0","0","0","0","0,55","1,1"
"C2350","RALN","ND","CC","0,03","4,92","0","0","0","0","0","0"
"C2351","RALN","ND","CC","6","10","0","0","0","0","0","0"
"C2353","RALN","ND","CC","1,44","0","0","0","0","0","0","0"
"C2361","RALN","ND","CC","0,33","0","0","0","0","0","0","0"
"C2366","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2378","RALN","ND","CC","0","1,39","0","0","0","0","0","0"
"C2379","RALN","ND","CC","0,5","0,5","0","0","0","0","0","0"
"C2380","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2382","RALN","ND","CC","0","0,17","0","0","0","0","0","0"
"C2383","RALN","ND","CC","0","11,76","0","0","0","0","0","0"
"C2387","RALN","ND","CC","0","0","0","0","0","0","1,2","1,11"
"C2381","RALN","ND","CC","0","0","0","0","0","0","1,91","2,71"
"C2385","RALN","ND","CC","0","1,22","0","0","0","0","0","0"
"C2388","RALN","ND","CC","0","0","0","0","0","0","2","1,33"
"C2389","RALN","ND","CC","0,23","0","0","0","0,84","0","0,14","0"
"C2394","REFR","ND","CC","0","0,75","0","0","0,21","1,5","0","2,2"
"C2395","RALN","ND","CC","0","0,21","0","0","0","0","0","0"
"C2397","RALN","ND","CC","2","5","0","0","0","0","0","0"
"C2399","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2400","RALN","ND","CC","0,08","0,69","0","0","0","0","0","0"
"C2404","RALN","ND","CC","1,46","0,46","0","0","0","0","0","0"
"C2407","RALN","ND","CC","0","5,59","0","0","0","0","0","0"
"C2408","RALN","ND","CC","0","0,56","0","0","0","1","0","0"
"C2415","RALN","ND","CC","0,42","0","0","0","0","0","0","0"
"C2416","RALN","ND","CC","0,25","0","0","0","0","0","0","0"
"C2417","RALN","ND","CC","0","1,36","0","0","0","0","0","0"
"C2425","PRTN","ND","CC","0","0,08","0","0","0","0","0","0"
"C2426","RALN","ND","CC","1,5","0","0","0","0","0","0","0"
"C2429","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2433","RALN","ND","CC","0","0","0","0","0","0","0,27","0"
"C2436","RALN","ND","CC","0","0,84","0","0","0","0","0","0"
"C2437","RALN","ND","CC","0","1,5","0","0","0","0","0","0"
"C2442","REFR","ND","CC","0","0","0","0","0","0,22","0","0"
"C2443","RALN","ND","CC","0,19","0,58","0","0","0","0","0","0"
"C2445","RALN","ND","CC","0","0","0","0","0","0","0","2"
"C2446","REVA","ND","CC","0","0,08","0","0","0","0","0","0"
"C2447","RALN","ND","CC","0,17","0,75","0","0","0","0","0","0"
"C2449","RALN","ND","CC","1","0","0","1","0","0","0","0"
"C2456","RALN","ND","CC","0","1,43","0","0","0","0","0","0"
"C2459","RALN","ND","CC","0,25","0,25","0","0","0","0","0","0"
"C2462","RALN","ND","CC","0","1,14","0","0","0","0","0","0"
"C2461","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2484","RALN","ND","CC","0","0,04","0","0","0","0","0","0"
"C2466","RALN","ND","CC","0","1,34","0","0","0","0","0","0"
"C2472","RALN","ND","CC","0","2","0","0","0","0","0","0"
"C2474","RALN","ND","CC","1,02","3,27","0","0","0","0","0","0"
"C2476","RALN","ND","CC","0","0,83","0","0","0","0","0","0"
"C2483","RALN","ND","CC","2","8,36","0","0","0","0","0,56","0"
"C2498","RALN","ND","CC","0","0","0","0","0","0","0","1"
"C2499","RALN","ND","CC","0","2","0","0","0","0","0","0"
"C2502","RALN","ND","CC","0,25","0,67","0","0","0,83","0","0","0"
"C2503","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2506","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C12279","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2511","RALN","ND","CC","4,67","1,75","0","0","0","0","0","0"
"C2518","RALN","ND","CC","0","0,09","0","0","0","0","0","0,39"
"C2520","RALN","ND","CC","2","3","0","0","0","0","0","0"
"C2521","RALN","ND","CC","1","0","0","0","0","0","2","2"
"C2524","PRTN","ND","CC","0","0,08","0","0","0","0","0","0"
"C2525","RALN","ND","CC","0,95","6,11","0","0","0","0","0","0"
"C2529","RALN","ND","CC","0","0,15","0","0","0","0","0,72","0,25"
"C2527","RALN","ND","CC","0","0,05","0","0","0","0","0,05","0"
"C8304","RALN","ND","CC","0","0","0","0","0","0","0","1"
"C8305","RALN","ND","CC","0,49","0","0","0","0","0","0","0"
"C2532","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2531","RALN","ND","CC","0,17","1","0","0","0","0","0","0"
"C2539","RALN","ND","CC","0","0,42","0","0","0","0","0","0"
"C2540","RALN","ND","CC","0","1,22","0","0","0","0","0","0"
"C2547","RALN","ND","CC","0","1,14","0","0","0","0","0","0"
"C2549","RALN","ND","CC","0","2,17","0","0","0","0","0","0"
"C2550","RALN","ND","CC","0","0","0","0","0","0","0,46","0"
"C12478","PRTN","ND","CC","0,75","0","0","0","0","0","0","0"
"C2554","RALN","ND","CC","5","4","0","0","0","0","0","0"
"C2560","RALN","ND","CC","0,66","0,05","0","0","0","0","0","0"
"C2561","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2563","RALN","ND","CC","1,71","1,94","0","0","0","0","6","3"
"C2564","RALN","ND","CC","0","0,07","0","0","0","0","0","0"
"C2565","RALN","ND","CC","0","2,83","0","0","0","0","0","0"
"C2567","RALN","ND","CC","0,33","0,25","0","0","0","0","0","0"
"C2570","RALN","ND","CC","0,04","0","0","0","0","0","0","0"
"C2572","RALN","ND","CC","0","1,61","0","0","0","0","0","0"
"C2573","REFR","ND","CC","0","1,04","0","0","0","0","2,25","1,27"
"C2583","RALN","ND","CC","1,83","1,44","0","0","0","0","0","0"
"C2587","RALN","ND","CC","14,86","22,83","0","0","0","0","10","20"
"C2591","RALN","ND","CC","0","0","0","0","0","0","1,07","0,76"
"C2592","REFR","ND","CC","0","0","0","0","0","0,45","0","0"
"C2594","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C1631","PRBZ","ND","CC","0","2,28","0","0","0","0","0","0"
"C2598","RALN","ND","CC","0","2,21","0","0","0","0","0","0"
"C2603","REFR","ND","CC","0","0","0","0","0","0","0","0,76"
"C2605","RALN","ND","CC","0","0,16","0","0","0","0","0","0"
"C2608","RALN","ND","CC","0,93","3,52","0","0","0","0","0","0"
"C2612","RALN","ND","CC","0,67","0,36","0","0","0","0","0","0"
"C2613","RALN","ND","CC","0,18","0","0","0","0","0","0","0"
"C2617","PRBZ","ND","CC","0,5","0","0","0","0","0","0","0"
"C2618","RALN","ND","CC","1,44","0","0","0","0","0","0","0"
"C2625","RALN","ND","CC","0","0","0","0","0","0","1,19","0"
"C12463","RALN","ND","CC","1","1","0","0","0","0","0","0"
